Ente,Unidade,Ano,Mes,Modalidade,Tipo,ProcessoLicitatorio,NumeroEdital,PublicacaoOficial,DataPublicacaoOficial,DataHomologacao,DataPublicacaoEdital,Objeto,Parecer,ValorEstimado,AdiadoSineDie,OrcamentoSigiloso,PercentualRecursosUniao
MACAE,PREFEITURA MACAE,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328612,PE 028/2025,SITE DA PREFEITURA,2025-04-10,2025-05-26,2025-03-27,"AQUISIÇÃO DE MATERIAL DE LIMPEZA E HIGIENE PESSOAL, PARA ATENDER AS NECESSIDADES DAS UNIDADES ESCOLARES, DAS UNIDADES ADMINISTRATIVAS DA SECRETARIA MUNICIPAL DE EDUCAÇÃO E CEMEAES - CENTROS ESPECIALIZ",None,2003369.12,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,329051,RGP PE 029/2025,SITE DA PREFEITURA,2025-04-11,2025-05-26,2025-03-27,"AQUISIÇÃO DE MATERIAL CAMA E BANHO PARA O AMBIENTE ESCOLAR DA REDE MUNICIPAL DE ENSINO DE MACAÉ, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO.",None,2280299.6,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,8,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,332679,PE 027/2025,SITE DA PREFEITURA,2025-08-06,2025-09-30,2025-03-25,"PRESTAÇÃO DE SERVIÇO DE PSICOPEDAGOGO E PROFISSIONAL DE APOIO ESCOLAR, PARA ATENDIMENTO AOS ESTUDANTES PÚBLICO-ALVO DA EDUCAÇÃO ESPECIAL MATRICULADOS NAS ESCOLAS MUNICIPAIS DA REDE MUNICIPAL DE EDUCAÇ",None,48540182.76,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,330825,PE 030/2025,DIÁRIO OFICIAL DO MUNICÍPIO DE MACAÉ,2025-04-11,2025-04-11,2025-03-27,"PRESTAÇÃO DE SERVIÇO DE EXECUÇÃO DO ESPETÁCULO TEATRAL PAIXÃO DE CRISTO NA PRAIA DE IMBETIBA, PARA ATENDER AS NECESSIDADES SECRETARIA MUNICIPAL DE CULTURA.",None,317363.16,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/LOTE,332656,RGP PE 031/2025,SITE DA PREFEITURA,2025-04-30,2025-08-04,2025-04-08,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE APOIO ADMINISTRATIVO E APOIO OPERACIONAL, PROMOVENDO TODOS OS MEIOS E RECURSOS PROFISSIONAIS VISANDO ATENDER AS NECESSIDA",None,116363735.5,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,5,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,332260,033/2025,DIÁRIO OFICIAL DO MUNICÍPIO DE MACAÉ,2025-05-07,2025-06-03,2025-04-12,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ORGANIZAÇÃO E REALIZAÇÃO DE COMPETIÇÃO DE RODEIO NA CATEGORIA PROFISSIONAL DE ÂMBITO NACIONAL E OU INTERNACIONAL, INCLUINDO O FORNECIMENTO DE ESTRUTURAS E EQUIP",None,707095.94,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,10,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,333470,PE F033/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-10-13,2025-10-21,2025-04-09,"AQUISIÇÃO DE MICROSCÓPIOS CIRÚRGICOS VISANDO A ATENDER AS NECESSIDADES DAS EQUIPES DOS SERVIÇOS DE NEUROCIRURGIA E OFTALMOLOGIA DO HOSPITAL PÚBLICO MUNICIPAL DR. FERNANDO PEREIRA DA SILVA – HPM, VINCU",None,2310300.56,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328268,RGP PE F032/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-04-14,2025-04-15,2025-04-02,"AQUISIÇÃO DE MATERIAIS DE CONSUMO HOSPITALARES DO TIPO SISTEMA FECHADO DE ASPIRAÇÃO TRAQUEAL, VISANDO ATENDER AS NECESSIDADES DE TODAS AS UNIDADES DE URGÊNCIA/EMERGÊNCIA, VINCULADAS A ESTA SECRETARIA",None,114357.97,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327727,RGP PE F020/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-19,2025-03-24,2025-02-28,AQUISIÇÃO DE MEDICAMENTOS PARA SUPRIR A NECESSIDADE DA CAF (CENTRAL DE ABASTECIMENTO FARMACÊUTICO) ATENDENDO AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE - SEMUSA.,None,456239.25,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328311,PE SRP 020/2025,DIÁRIO OFICIAL DO MUNICÍPIO DE MACAÉ,2025-03-19,2025-03-19,2025-03-01,"AQUISIÇÃO DE MATERIAIS GRÁFICOS (CAPAS DE PROCESSO, CARTÃO PROTOCOLO, CAPA REQUERIMENTO COMUM, IMPRESSO PADRONIZADO E ETIQUETAS ADESIVAS), PARA ATENDER ÀS NECESSIDADES DO PROTOCOLO GERAL, VINCULADO A",None,281142.5,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327881,RGP PE F021/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-03-19,2025-03-28,2025-03-07,"AQUISIÇÃO DE GASES MEDICINAIS DIVERSOS ACONDICIONADOS EM CILINDROS EM REGIME DE COMODATO, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉDIA COMPLEXIDADE - SEMAMC E DA SEC",None,108518.0,NÃO,NÃO,25.0
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MAIOR DESCONTO,328852,RGP PE 021/2025,SITE DA PREFEITURA,2025-03-25,2025-04-16,2025-02-28,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE MANUTENÇÃO DA ARBORIZAÇÃO URBANA (PODA, REMOÇÃO, DESTOCAMENTO E TRITURAÇÃO DE ÁRVORES E CONTROLE FITOSSANITÁRIO), INCLUSIVE F",None,19749831.23,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021),MENOR PREÇO GLOBAL,329214,CE 003/2025,SITE DA PREFEITURA,2025-03-26,2025-06-10,2025-03-06,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO E CONSERVAÇÃO, VISANDO O SERVIÇO CONTINUO DE LIMPEZA DE SARJETAS, BUEIROS E ROÇADA NAS ESTRADAS VICINAIS DA REGIÃO SERRANA",None,4224511.3,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327774,PE F 022/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-21,2025-03-25,2025-03-10,"AQUISIÇÃO DE MATERIAIS DE CONSUMO HOSPITALAR DO TIPO FITAS MICROPORE, CREPE, AUTOCLAVE, ESPARADRAPO E COLETOR MATERIAL PERFURO CORTANTE, VISANDO ATENDER AS NECESSIDADES DE TODAS AS UNIDADES DE SAÚDE V",None,34687.96,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,DISPENSA ELETRÔNICA (LEI 14.133/2021),MENOR PREÇO P/ITEM,327523,DIP FMS 001/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-03-11,2025-03-14,2025-02-28,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE DOSIMETRIA INDIVIDUAL E AMBIENTAL, VISANDO ATENDER ÀS NECESSIDADES DAS UNIDADES DE SAÚDE E UNIDADES HOSPITALARES VINCULADAS À SECRETA",None,39607.8,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327916,PE F023/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-03-21,2025-03-24,2025-03-11,"AQUISIÇÃO DE FENO E RAÇÃO ANIMAL PARA EQUINOS, JUNTO DE INFORMAÇÕES ADICIONAIS, VISANDO ATENDER AS NECESSIDADES DE ALIMENTAÇÃO DOS ANIMAIS DO SETOR DE EQUOTERAPIA, ALOCADO NA COORDENADORIA ESPECIAL DE",None,160654.56,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327614,RGP PE F017/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-14,2025-03-20,2025-02-21,"AQUISIÇÃO DE MATERIAIS DE CONSUMO HOSPITALARES DO TIPO AGULHAS ANESTÉSICAS, VISANDO ATENDER AS NECESSIDADES DO HPM/HPMIH E HPMS, VINCULADOS A SECRETARIA MUNICIPAL DE SAÚDE DE ALTA E MÉDIA COMPLEXIDADE",None,33181.74,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327963,RGP PE 016/2025,EXTRA E DOM,2025-03-17,2025-03-24,2025-02-26,"AQUISIÇÃO DE TAMPÃO E GRELHA PARA USO EM SISTEMA DE DRENAGEM, ESGOTO E ACESSOS URBANOS, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE SERVIÇOS PÚBLICOS",None,1903102.5,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327612,RGP PE F015/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-12,2025-03-18,2025-02-19,"AQUISIÇÃO DE MATERIAIS HOSPITALARES DO TIPO FRALDAS DESCARTÁVEIS ESPECÍFICAS, VISANDO ATENDER AS NECESSIDADES DOS PACIENTES DE DEMANDAS JUDICIAIS.",None,49049.1,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327561,PE 015/2025,SITE DA PREFEITURA,2025-03-10,2025-03-11,2025-02-19,"TRATA-SE DA AQUISIÇÃO DO LIVRO COMO SER UM EDUCADOR ANTIRRACISTA, DE AUTORIA DE BÁRBARA CARINE, COM A TEMÁTICA ANTIRRACISTA, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO.",None,353035.2,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328449,RGP PE F014/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-03-10,2025-05-06,2025-02-14,"AQUISIÇÃO DE MATERIAIS DE CONSUMO HOSPITALAR DO TIPO MÁSCARA N95, VISANDO ATENDER AS NECESSIDADES DE TODAS AS UNIDADES DE SAÚDE.",None,115256.79,NÃO,NÃO,25.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327148,RGP PE F008/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-02-24,2025-02-26,2025-02-11,"AQUISIÇÃO DE MATERIAIS DE CONSUMO DO TIPO MÁSCARA DE ALTA CONCENTRAÇÃO DE OXIGÊNIO, VISANDO ATENDER AS UNIDADES DE SAÚDE VINCULADAS À SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉDIA COMPLEXIDADE.",None,50970.36,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/LOTE,327263,PE F 011/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-02-07,2025-03-13,2025-02-13,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA, VALIDAÇÃO E CALIBRAÇÃO, EM EQUIPAMENTOS E INSTRUMENTOS DO LABORATÓRIO DO HOSPITAL PÚBLICO MUNICIPAL",None,621901.92,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MAIOR DESCONTO,328706,PE 013/2025,SITE DA PREFEITURA,2025-03-06,2025-03-19,2025-02-15,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE COLETA, REMOÇÃO E TRANSPORTE DE RESÍDUOS SÓLIDOS DOMICILIARES; COLETA, REMOÇÃO E TRANSPORTE DE RESÍDUOS DOMICILIARES EM ÁREA INSULAR",None,175938517.06,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327591,RGP PE F013/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-07,2025-03-18,2025-02-14,"AQUISIÇÃO DE MATERIAL DE MÉDICO-HOSPITALAR DO TIPO FIO ORTOPÉDICO IMPLANTÁVEL E FIXADORES EXTERNOS DE FÊMUR, TÍBIA E RÁDIO, VISANDO ATENDER AS NECESSIDADES DO SETOR POLITRAUMA DO HPM VINCULADO À SECRE",None,157236.0,NÃO,NÃO,33.3
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327685,PE F016/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-03-12,2025-03-20,2025-02-20,AQUISIÇÃO DE EQUIPAMENTOS DIVERSOS PARA O SERVIÇO DE OFTALMOLOGIA VISANDO EQUIPAR O CENTRO DE ESPECIALIDADES MÉDICAS DONA ALBA.,None,341780.0,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021),MAIOR DESCONTO,328013,CE 002/2025,SITE DA PREFEITURA,2025-03-14,2025-04-24,2025-02-19,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DAS OBRAS DE REFORMA E ACRÉSCIMO NO BICICROSS, LOCALIZADO EM MACAÉ-RJ, COM MÃO DE OBRA ESPECIALIZADA, MATERIAIS E EQUIPAMENTOS NECESSÁRIOS.",None,1622754.83,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,330485,PE SRP 014/2025,DIÁRIO OFICIAL DO MUNICÍPIO DE MACAÉ,2025-03-06,2025-04-09,2025-02-18,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE ESCRITÓRIO DIVERSOS, PARA ATENDER ÀS NECESSIDADES DA PREFEITURA MUNICIPAL DE MACAÉ ATRAVÉS DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.",None,15688325.44,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/LOTE,327862,PE 022/2025,SITE DA PREFEITURA,2025-03-27,2025-03-28,2025-03-11,AQUISIÇÃO DE APARELHOS DE AR CONDICIONADO COM INSTALAÇÃO.,None,108465.12,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327646,RGP PE F019/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-17,2025-03-20,2025-02-27,"AQUISIÇÃO DE MEDICAMENTOS PARA SUPRIR A NECESSIDADE DA CAF- CENTRAL DE ABASTECIMENTO FARMACÊUTICO E GARANTIR O CICLO DA ASSISTÊNCIA FARMACÊUTICA AOS USUÁRIOS DO SUS NO MUNICÍPIO DE MACAÉ, BEM COMO PAR",None,4095047.93,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/LOTE,328817,RGP PE F018/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-03-14,2025-05-20,2025-02-25,AQUISIÇÃO DE SENSORES PARA MONITORIZAÇÃO DE ÍNDICE DE SEDAÇÃO ANESTÉSICA E CONSCIÊNCIA COM CESSÃO DE MONITORES EM REGIME DE “COMODATO” VISANDO ATENDER AS NECESSIDADES DO SERVIÇO DE ANESTESIOLOGIA DAS,None,915545.65,NÃO,NÃO,25.0
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,327802,PE 017/2025,SITE,2025-03-19,2025-03-20,2025-02-26,"PRESTAÇÃO DE SERVIÇOS DE TRANSPORTES TERRESTRE EM REGIME DE FRETAMENTO, POR MEIO DE VEÍCULOS: CAMINHÃO - TIPO BAÚ E CARRO UTILITÁRIO TIPO - FURGÃO CABINE DUPLA, COM MÃO-DE-OBRA DE MOTORISTAS E AJUDANT",None,4634295.0,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328155,PE F025/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-03-27,2025-04-08,2025-03-13,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA LOCAÇÃO DE KIT PARA NEUROENDOSCOPIA VISANDO ATENDER AS NECESSIDADES DO SERVIÇO DE NEUROCIRURGIA DO HPM, VINCULADO À SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉD",None,184700.01,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,329485,RGP PE 018/2025,SITE,2025-03-20,2025-04-09,2025-02-27,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DOS SERVIÇOS DE BUFFET PARA REALIZAÇÃO DE COFFEE BREAK, A FIM DE ATENDER AS DEMANDAS DE EVENTOS PROMOVIDOS PELA SECRETARIA MUNICIPAL ADJUNTA DE QUALIF",None,615600.0,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,4,PREGÃO ELETRÔNICO,MAIOR DESCONTO,329135,PE 019/2025,SITE DA PREFEITURA,2025-04-01,2025-06-05,2025-02-27,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM SERVIÇO DE MÃO DE OBRA EXCLUSIVA E FORNECIMENTO DE INSUMOS.,None,275802.6,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327989,RGP PE F024/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-26,2025-04-09,2025-03-13,AQUISIÇÃO DE INSUMOS HOSPITALARES DO TIPO SONDAS TRATO URINÁRIO (MODELOS: FOLEY E URETRAL.,None,46323.27,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,DISPENSA ELETRÔNICA (LEI 14.133/2021),MENOR PREÇO P/ITEM,327487,DIP FMS 002/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-24,2025-03-28,2025-03-12,AQUISIÇÃO DE EQUIPAMENTO DE FOTOTERAPIA NEONATAL PARA ATENDER A UNIDADE INTERMEDIÁRIA NEONATAL DO HOSPITAL PÚBLICO MUNICIPAL DR. FERNANDO PEREIRA DA SILVA - HPM VINCULADO À SECRETARIA MUNICIPAL ADJUNT,None,12500.0,NÃO,NÃO,100.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328109,RGP PE F026/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-27,2025-04-11,2025-03-14,"AQUISIÇÃO DE MATERIAL DE CONSUMO HOSPITALAR DO TIPO ESCOVA DE DEGERMAÇÃO, VISANDO ATENDER AS NECESSIDADES DE TODAS AS UNIDADES DE SAÚDE VINCULADAS A SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉDIA COMPLE",None,55080.0,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,333487,PE SRP 025/2025,DIÁRIO OFICIAL DO MUNICÍPIO DE MACAÉ,2025-04-02,2025-04-09,2025-03-19,"FORNECIMENTO E INSTALAÇÃO DE CÂMARA FRIA, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE AGROECONOMIA.",None,172598.68,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,329484,PE024/2025,SITE DA PREFEITURA,2025-04-04,2025-04-15,2025-03-18,AQUISIÇÃO DE LIVROS PARADIDÁTICOS DE ESCRITORAS NEGRAS MACAENSES PARA ATENDER AOS ESTUDANTES E AOS PROFESSORES DA REDE PÚBLICA MUNICIPAL DE ENSINO DE MACAÉ/RJ.,None,211953.35,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327805,RGP PE F027/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-03-28,2025-03-31,2025-03-17,"AQUISIÇÃO DE MATERIAIS DE CONSUMO HOSPITALAR DO TIPO CATETER E EQUIPO PARA DIÁLISE PERITONEAL, VISANDO ATENDER AS NECESSIDADES DE TODAS AS UNIDADES DE SAÚDE.",None,39879.3,NÃO,NÃO,40.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328003,RGP PE F029/2025,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2025-04-02,2025-04-09,2025-03-18,"AQUISIÇÃO DE INSUMOS E REAGENTES DIVERSOS PARA LABORATÓRIO, VISANDO ATENDER AS NECESSIDADES DA COORDENADORIA DE LABORATÓRIOS DE ANÁLISES CLÍNICAS, VINCULADO À SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉ",None,414369.28,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,4,CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021),MAIOR DESCONTO,331492,CE 004/2025,SITE DA PREFEITURA,2025-04-03,2025-09-19,2025-03-14,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL PARA CONSTRUÇÃO DE PRAÇA, LOCALIZADA À AVENIDA ALVARES DE AZEVEDO, ESQUINA COM A AVENIDA B, BAIRRO DA AJUDA DE BAIXO, MACAÉ/RJ, COM FORNECIMENT",None,4621342.16,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,3,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327684,RGP PE F028/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-03-28,2025-03-31,2025-03-18,"AQUISIÇÃO DE MATERIAIS HOSPITALARES DO TIPO DESINFETANTE A BASE DE ORTOFTALALDEÍDO COM INDICADOR QUÍMICO, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE.",None,76853.82,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/LOTE,331541,PE 026/2025,PORTAL DE COMPRAS DO GOVERNO FEDERAL (COMPRAS.GOV.,2025-04-04,2025-07-15,2024-03-24,"AQUISIÇÃO DE MATERIAIS DIDÁTICO E PARADIDÁTICO, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO",None,8853357.85,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,4,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328315,RGP PE F030/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-04-02,2025-04-15,2025-03-20,"AQUISIÇÃO DE MATERIAIS DE CONSUMO HOSPITALARES DO TIPO ESFIGMOMANÔMETROS, PERA USO MÉDICO, ESTETOSCÓPIO E PEÇA EQUIPAMENTO MÉDICO – VÁLVULA E BRAÇADEIRA, LANTERNA CLÍNICA, OXÍMETRO E TERMÔMETRO, VISAN",None,343838.92,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327162,RGP PE F007/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-02-24,2225-03-11,2025-02-10,AQUISIÇÃO DE MEDICAMENTOS ESPECIAIS PARA ATENDER PACIENTES CADASTRADOS NA ASSESSORIA FARMACÊUTICA DE MEDICAMENTOS ESPECIAIS.,None,384206.22,NÃO,NÃO,33.3
MACAE,PREFEITURA MACAE,2025,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,328183,RGP PE 012/2025,SITE,2025-02-25,2025-04-08,2025-02-10,"AQUISIÇÃO DE BRITA CORRIDA, PEDRA DE MÃO, BRITA 01, PÓ DE PEDRA, BRITA 0 E PEDRA MARROADA PARA EXECUÇÃO DE SERVIÇOS E MANUTENÇÕES EM ESTRADAS VICINAIS E/OU SECUNDÁRIAS, SEM PAVIMENTAÇÃO DE ASFALTO, E",None,22513695.85,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2025,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,327238,RGP PE F009/2025,PORTAL NACIONAL DE CONTRATAÇÕES PÚBLICAS - PNCP,2025-02-25,2025-03-10,2025-02-11,"AQUISIÇÃO DE MATERIAIS DE CONSUMO HOSPITALAR DO TIPO COLETORES DE URINA E DISPOSITIVO EXTERNO URINÁRIO, VISANDO ATENDER AS NECESSIDADES DE TODAS AS UNIDADES DE SAÚDE VINCULAS A ESTA SECRETARIA MUNICIP",None,369485.65,NÃO,NÃO,28.5
